support,itemsets
0.012803830739603393,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG STRAWBERRY'})"
0.011971061260604798,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.011919013168167387,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO STORAGE BAG SUKI'})"
0.01202310935304221,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK WITH WHITE SPOTS'})"
0.010669858949669495,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG PINK WITH WHITE SPOTS'})"
0.014989850621974705,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG PINK WITH WHITE SPOTS'})"
0.013532504033727164,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK WITH WHITE SPOTS'})"
0.013532504033727164,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK WITH WHITE SPOTS'})"
0.012283349815229272,"frozenset({'LUNCH BAG PINK RETROSPOT', 'JUMBO BAG PINK WITH WHITE SPOTS'})"
0.01030552230260761,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN PAISLEY'})"
0.016655389579971893,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG RED RETROSPOT'})"
0.014469369697600582,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
0.01639514911778483,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})"
0.010045281840420549,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG SUKI  DESIGN '})"
0.010357570395045021,"frozenset({'JUMBO BAG RED RETROSPOT', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.0136886483110394,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG SCANDINAVIAN PAISLEY'})"
0.013376359756414928,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG SCANDINAVIAN PAISLEY'})"
0.012283349815229272,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG SCANDINAVIAN PAISLEY'})"
0.010513714672357259,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG SPACEBOY DESIGN'})"
0.012283349815229272,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG SPACEBOY DESIGN'})"
0.013896840680789049,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG STRAWBERRY'})"
0.01769635142872014,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG STRAWBERRY'})"
0.010721907042106908,"frozenset({'JUMBO BAG STRAWBERRY', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.015978764378285534,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})"
0.014209129235413523,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI'})"
0.010045281840420549,"frozenset({'JUMBO STORAGE BAG SUKI', 'LUNCH BAG  BLACK SKULL.'})"
0.010513714672357259,"frozenset({'LUNCH BAG RED SPOTTY', 'JUMBO STORAGE BAG SUKI'})"
0.015198042991724354,"frozenset({'JUMBO STORAGE BAG SUKI', 'LUNCH BAG SUKI  DESIGN '})"
0.010617810857232082,"frozenset({'KEY FOB , BACK DOOR ', 'KEY FOB , FRONT  DOOR '})"
0.011346484151355854,"frozenset({'KEY FOB , GARAGE DESIGN', 'KEY FOB , BACK DOOR '})"
0.013480455941289752,"frozenset({'KEY FOB , BACK DOOR ', 'KEY FOB , SHED'})"
0.013116119294227867,"frozenset({'KEY FOB , GARAGE DESIGN', 'KEY FOB , SHED'})"
0.011138291781606205,"frozenset({'TOILET METAL SIGN', 'KITCHEN METAL SIGN'})"
0.01103419559673138,"frozenset({'RED WOOLLY HOTTIE WHITE HEART.', 'KNITTED UNION FLAG HOT WATER BOTTLE'})"
0.01415708114297611,"frozenset({'LARGE POPCORN HOLDER ', 'SMALL POPCORN HOLDER'})"
0.019257794201842503,"frozenset({'LOVE BUILDING BLOCK WORD', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.017227918596783427,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})"
0.014989850621974705,"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})"
0.020975381252277103,"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG  BLACK SKULL.'})"
0.019205746109405092,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})"
0.019986467495966272,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI  DESIGN '})"
0.017175870504346016,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})"
0.011971061260604798,"frozenset({'LUNCH BAG  BLACK SKULL.', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.015510331546348826,"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG CARS BLUE'})"
0.019361890386717328,"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG CARS BLUE'})"
0.01629105293291001,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})"
0.01899755373965544,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI  DESIGN '})"
0.01769635142872014,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})"
0.010461666579919846,"frozenset({'LUNCH BAG CARS BLUE', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.020506948420340395,"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG PINK RETROSPOT'})"
0.016499245302659657,"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN '})"
0.01707177431947119,"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG SUKI  DESIGN '})"
0.01322021547910269,"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG WOODLAND'})"
0.017123822411908605,"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG SPACEBOY DESIGN '})"
0.018372976630406497,"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG SUKI  DESIGN '})"
0.01800863998334461,"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG WOODLAND'})"
0.011554676521105502,"frozenset({'LUNCH BAG RED SPOTTY', 'PACK OF 72 RETRO SPOT CAKE CASES'})"
0.010930099411856556,"frozenset({'LUNCH BAG RED SPOTTY', 'RED SPOTTY CHARLOTTE BAG'})"
0.012595638369853744,"frozenset({'LUNCH BAG RED SPOTTY', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.023629833966585124,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI  DESIGN '})"
0.01727996668922084,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN '})"
0.016863581949721543,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI  DESIGN '})"
0.011086243689168792,"frozenset({'LUNCH BAG SUKI  DESIGN ', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.011710820798417738,"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.010045281840420549,"frozenset({'NO SINGING METAL SIGN', 'PLEASE ONE PERSON METAL SIGN'})"
0.015198042991724354,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})"
0.011242387966481028,"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES'})"
0.014521417790037995,"frozenset({'PACK OF 72 RETRO SPOT CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})"
0.012335397907666685,"frozenset({'PACK OF 72 SKULL CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})"
0.011086243689168792,"frozenset({'PACK OF 60 MUSHROOM CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})"
0.010669858949669495,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES'})"
0.021287669806901575,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES'})"
0.01223130172279186,"frozenset({'PACK OF 72 SKULL CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})"
0.014105033050538698,"frozenset({'PACK OF 72 SKULL CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES'})"
0.01223130172279186,"frozenset({'SET OF 72 RETRO SPOT PAPER  DOILIES', 'PACK OF 72 RETRO SPOT CAKE CASES'})"
0.013064071201790454,"frozenset({'SET/20 RED SPOTTY PAPER NAPKINS ', 'PACK OF 72 RETRO SPOT CAKE CASES'})"
0.010878051319419144,"frozenset({'SET/5 RED SPOTTY LID GLASS BOWLS', 'PACK OF 72 RETRO SPOT CAKE CASES'})"
0.01202310935304221,"frozenset({'PACK OF 72 RETRO SPOT CAKE CASES', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.014000936865663874,"frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS', ""PAPER CHAIN KIT 50'S CHRISTMAS ""})"
0.010149378025295372,"frozenset({'RED SPOTTY CUP', 'PINK  SPOTTY CUP'})"
0.012387446000104095,"frozenset({'PINK 3 PIECE MINI DOTS CUTLERY SET', 'RED 3 PIECE MINI DOTS CUTLERY SET'})"
0.01806068807578202,"frozenset({'PINK CREAM FELT CRAFT TRINKET BOX ', 'PINK BLUE FELT CRAFT TRINKET BOX'})"
0.01030552230260761,"frozenset({'PINK DOUGHNUT TRINKET POT ', 'STRAWBERRY CERAMIC TRINKET BOX'})"
0.014989850621974705,"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN CIRCUS PARADE '})"
0.012179253630354447,"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE '})"
0.010097329932857961,"frozenset({'PLASTERS IN TIN VINTAGE PAISLEY ', 'PLASTERS IN TIN CIRCUS PARADE '})"
0.012595638369853744,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN WOODLAND ANIMALS'})"
0.011190339874043616,"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN SKULLS'})"
0.010253474210170197,"frozenset({'PLASTERS IN TIN VINTAGE PAISLEY ', 'PLASTERS IN TIN SKULLS'})"
0.010930099411856556,"frozenset({'PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN WOODLAND ANIMALS'})"
0.010201426117732785,"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN SPACEBOY'})"
0.012335397907666685,"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN VINTAGE PAISLEY '})"
0.014313225420288346,"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN WOODLAND ANIMALS'})"
0.01223130172279186,"frozenset({'PLEASE ONE PERSON METAL SIGN', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.012647686462291157,"frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE BEDROOM ""})"
0.010201426117732785,"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM "", ""POPPY'S PLAYHOUSE BEDROOM ""})"
0.01103419559673138,"frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE LIVINGROOM ""})"
0.01150262842866809,"frozenset({'RECYCLING BAG RETROSPOT ', 'TOY TIDY PINK RETROSPOT  '})"
0.03757872273981159,"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.011866965075729975,"frozenset({'REGENCY CAKESTAND 3 TIER', 'RED RETROSPOT CAKE STAND'})"
0.01269973455472857,"frozenset({'RED SPOTTY CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG'})"
0.011658772705980326,"frozenset({'WOODLAND CHARLOTTE BAG', 'RED SPOTTY CHARLOTTE BAG'})"
0.010461666579919846,"frozenset({'SCOTTIE DOG HOT WATER BOTTLE', 'RED WOOLLY HOTTIE WHITE HEART.'})"
0.010513714672357259,"frozenset({'RED WOOLLY HOTTIE WHITE HEART.', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.014417321605163172,"frozenset({'REGENCY CAKESTAND 3 TIER', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.014209129235413523,"frozenset({'REX CASH+CARRY JUMBO SHOPPER', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.012543590277416333,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS ', 'ROUND SNACK BOXES SET OF4 WOODLAND '})"
0.01176286889085515,"frozenset({'SCOTTIE DOG HOT WATER BOTTLE', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.013012023109353042,"frozenset({'SET/10 BLUE SPOTTY PARTY CANDLES', 'SET/10 PINK SPOTTY PARTY CANDLES'})"
0.010201426117732785,"frozenset({'SET/10 RED SPOTTY PARTY CANDLES', 'SET/10 PINK SPOTTY PARTY CANDLES'})"
0.01030552230260761,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED SPOTTY PAPER NAPKINS '})"
0.013740696403476813,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'})"
0.03237391349607037,"frozenset({'SWEETHEART CERAMIC TRINKET BOX', 'STRAWBERRY CERAMIC TRINKET BOX'})"
0.01774839952115755,"frozenset({'STRAWBERRY CERAMIC TRINKET BOX', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.010878051319419144,"frozenset({'SWEETHEART CERAMIC TRINKET BOX', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.010513714672357259,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.017384062874095666,"frozenset({'VINTAGE HEADS AND TAILS CARD GAME ', 'VINTAGE SNAP CARDS'})"
0.011138291781606205,"frozenset({'VINTAGE UNION JACK BUNTING', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.01415708114297611,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD 2 DRAWER CABINET WHITE FINISH'})"
0.014833706344662467,"frozenset({'WOOD S/3 CABINET ANT WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.02300525685733618,"frozenset({'WOODEN FRAME ANTIQUE WHITE ', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.01993441940352886,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.01681153385728413,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'ZINC METAL HEART DECORATION'})"
0.018372976630406497,"frozenset({'WOOD S/3 CABINET ANT WHITE FINISH', 'WOOD 2 DRAWER CABINET WHITE FINISH'})"
0.015458283453911413,"frozenset({'WOODEN FRAME ANTIQUE WHITE ', 'WOOD 2 DRAWER CABINET WHITE FINISH'})"
0.014469369697600582,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOOD 2 DRAWER CABINET WHITE FINISH'})"
0.01634310102534742,"frozenset({'WOODEN FRAME ANTIQUE WHITE ', 'WOOD S/3 CABINET ANT WHITE FINISH'})"
0.013584552126164577,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH'})"
0.028834643210326343,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})"
0.010773955134544318,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})"
0.010201426117732785,"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})"
0.012387446000104095,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})"
0.010253474210170197,"frozenset({'HEART OF WICKER LARGE', 'HEART OF WICKER SMALL', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.010045281840420549,"frozenset({'KEY FOB , GARAGE DESIGN', 'KEY FOB , BACK DOOR ', 'KEY FOB , SHED'})"
0.010930099411856556,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI  DESIGN '})"
0.011294436058918441,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI  DESIGN '})"
0.010617810857232082,"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG SUKI  DESIGN '})"
0.01056576276479467,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})"
0.014313225420288346,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE ', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.011658772705980326,"frozenset({'WOODEN FRAME ANTIQUE WHITE ', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOOD 2 DRAWER CABINET WHITE FINISH'})"
0.010826003226981731,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOOD 2 DRAWER CABINET WHITE FINISH'})"
0.012075157445479623,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE ', 'WOOD 2 DRAWER CABINET WHITE FINISH'})"
0.011658772705980326,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE ', 'WOOD S/3 CABINET ANT WHITE FINISH'})"
