antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.04793629313485661,0.04559412897517306,0.013896840680789049,0.2899022801302931,6.3583247809855274,0.011711227149006694,1.3440486348835865,0.8851570158993801
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.04559412897517306,0.04793629313485661,0.013896840680789049,0.3047945205479452,6.3583247809855274,0.011711227149006694,1.3694709478060192,0.8829847922141822
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.050226409202102744,0.04559412897517306,0.01769635142872014,0.3523316062176166,7.727565240021767,0.015406322049599647,1.473602664862333,0.9166322820228485
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04559412897517306,0.050226409202102744,0.01769635142872014,0.3881278538812786,7.727565240021767,0.015406322049599647,1.5522419133189516,0.9121833387333228
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04559412897517306,0.15723728725342218,0.010721907042106908,0.2351598173515982,1.4955728469964433,0.0035528098873680424,1.101880800546272,0.34718969710029757
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.15723728725342218,0.04559412897517306,0.010721907042106908,0.06818934127772261,1.4955728469964436,0.0035528098873680424,1.0242487162934288,0.39318289746344837
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04793629313485661,0.050226409202102744,0.015978764378285534,0.33333333333333326,6.636614853195162,0.013571096503662278,1.4246603861968457,0.8920839711349223
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.050226409202102744,0.04793629313485661,0.015978764378285534,0.3181347150259067,6.636614853195162,0.013571096503662278,1.3962636430469046,0.8942349846558527
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.028626450840576693,0.050226409202102744,0.014209129235413523,0.4963636363636364,9.882522845030618,0.01277132540149084,1.8858320394904096,0.9252992983904413
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.050226409202102744,0.028626450840576693,0.014209129235413523,0.2829015544041451,9.882522845030618,0.01277132540149084,1.354588836616826,0.9463426570506799
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.050226409202102744,0.05064279394160204,0.010045281840420549,0.2,3.9492291880781094,0.0075016761487718756,1.1866965075729974,0.7862779482683036
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.05064279394160204,0.050226409202102744,0.010045281840420549,0.1983556012332991,3.9492291880781094,0.0075016761487718756,1.1847816715978898,0.786622807017544
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.05506688179878207,0.050226409202102744,0.010513714672357259,0.19092627599243858,3.8013124773499714,0.007747902933647807,1.173902405448803,0.7798784395101587
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.050226409202102744,0.05506688179878207,0.010513714672357259,0.20932642487046632,3.8013124773499714,0.007747902933647807,1.195098897856062,0.775903828874777
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.050226409202102744,0.04965388018529121,0.015198042991724354,0.30259067357512953,6.093998544443358,0.012704106887065737,1.3626805432707192,0.8801088353461892
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04965388018529121,0.050226409202102744,0.015198042991724354,0.3060796645702306,6.093998544443358,0.012704106887065737,1.368706957131713,0.8795786202638295
"frozenset({'KEY FOB , BACK DOOR '})","frozenset({'KEY FOB , FRONT  DOOR '})",0.018216832353094257,0.01316816738666528,0.010617810857232082,0.5828571428571429,44.26258610954263,0.010377928559551717,2.3656927494155284,0.9955431995201728
"frozenset({'KEY FOB , FRONT  DOOR '})","frozenset({'KEY FOB , BACK DOOR '})",0.01316816738666528,0.018216832353094257,0.010617810857232082,0.8063241106719367,44.26258610954263,0.010377928559551717,5.069206967646266,0.9904499669065938
"frozenset({'KEY FOB , GARAGE DESIGN'})","frozenset({'KEY FOB , BACK DOOR '})",0.01634310102534742,0.018216832353094257,0.011346484151355854,0.694267515923567,38.1113193812557,0.011048764619847417,3.2112491108450882,0.9899397618727461
"frozenset({'KEY FOB , BACK DOOR '})","frozenset({'KEY FOB , GARAGE DESIGN'})",0.018216832353094257,0.01634310102534742,0.011346484151355854,0.622857142857143,38.1113193812557,0.011048764619847417,2.608181171523701,0.9918290600452222
"frozenset({'KEY FOB , BACK DOOR '})","frozenset({'KEY FOB , SHED'})",0.018216832353094257,0.020767188882527456,0.013480455941289752,0.7400000000000001,35.63313283208021,0.013102143542971706,3.766280042759511,0.9899703552356894
"frozenset({'KEY FOB , SHED'})","frozenset({'KEY FOB , BACK DOOR '})",0.020767188882527456,0.018216832353094257,0.013480455941289752,0.6491228070175438,35.6331328320802,0.013102143542971706,2.7980820277936806,0.9925486770921023
"frozenset({'KEY FOB , GARAGE DESIGN'})","frozenset({'KEY FOB , SHED'})",0.01634310102534742,0.020767188882527456,0.013116119294227867,0.802547770700637,38.64498826684546,0.012776719028308249,4.959340365982039,0.9903081291779107
"frozenset({'KEY FOB , SHED'})","frozenset({'KEY FOB , GARAGE DESIGN'})",0.020767188882527456,0.01634310102534742,0.013116119294227867,0.631578947368421,38.64498826684546,0.012776719028308249,2.6699258686454854,0.9947822543495979
frozenset({'TOILET METAL SIGN'}),frozenset({'KITCHEN METAL SIGN'}),0.022588872117836882,0.017227918596783427,0.011138291781606205,0.49308755760368667,28.621423698609163,0.01074913253156696,1.9387412878590726,0.9873645894972164
frozenset({'KITCHEN METAL SIGN'}),frozenset({'TOILET METAL SIGN'}),0.017227918596783427,0.022588872117836882,0.011138291781606205,0.6465256797583082,28.62142369860916,0.01074913253156696,2.7651545583674877,0.9819785841631302
frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),0.037006193723000055,0.02545151720189455,0.01103419559673138,0.29817158931082977,11.715277598014259,0.010092331820613802,1.3885851127644346,0.9497894669214753
frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),0.02545151720189455,0.037006193723000055,0.01103419559673138,0.4335378323108385,11.71527759801426,0.010092331820613802,1.7000143367128269,0.9385283442096312
frozenset({'LARGE POPCORN HOLDER '}),frozenset({'SMALL POPCORN HOLDER'}),0.019986467495966272,0.03528860667256545,0.01415708114297611,0.7083333333333334,20.072578662733534,0.013451786552736943,3.307581919979776,0.9695588469601023
frozenset({'SMALL POPCORN HOLDER'}),frozenset({'LARGE POPCORN HOLDER '}),0.03528860667256545,0.019986467495966272,0.01415708114297611,0.4011799410029499,20.072578662733534,0.013451786552736943,1.6365743227530418,0.9849378758787033
frozenset({'LOVE BUILDING BLOCK WORD'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04939363972310415,0.15723728725342218,0.019257794201842503,0.3898840885142255,2.4795905304944768,0.011491272284208731,1.381315741617448,0.6277126173479656
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LOVE BUILDING BLOCK WORD'}),0.15723728725342218,0.04939363972310415,0.019257794201842503,0.12247600132406487,2.4795905304944768,0.011491272284208731,1.0832824648798576,0.7080375026706548
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04434497475667517,0.05064279394160204,0.017227918596783427,0.38849765258215957,7.671331345386466,0.014982165177835582,1.552499692057111,0.9099983858470543
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG CARS BLUE'}),0.05064279394160204,0.04434497475667517,0.017227918596783427,0.34018499486125386,7.671331345386467,0.014982165177835582,1.448368130158497,0.9160351075952721
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.03799510747931088,0.05064279394160204,0.014989850621974705,0.3945205479452055,7.790260316208873,0.013065672223110942,1.5679428968837794,0.906060448941069
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.05064279394160204,0.03799510747931088,0.014989850621974705,0.2959917780061665,7.790260316208872,0.013065672223110942,1.3664682633907015,0.9181313200536063
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05506688179878207,0.05064279394160204,0.020975381252277103,0.3809073724007561,7.52145256519602,0.018186640504334828,1.5334655328393663,0.9175749491045196
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.05064279394160204,0.05506688179878207,0.020975381252277103,0.4141829393627955,7.521452565196021,0.018186640504334828,1.6130174105434827,0.9132989693526621
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04731171602560766,0.05064279394160204,0.019205746109405092,0.405940594059406,8.015762213425866,0.016809748623696653,1.5980846301983036,0.9187116237421116
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.05064279394160204,0.04731171602560766,0.019205746109405092,0.3792394655704009,8.015762213425866,0.016809748623696653,1.5347114243494766,0.9219351732991015
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.05064279394160204,0.04965388018529121,0.019986467495966272,0.39465570400822203,7.9481342149999685,0.017471856273341572,1.5699266121896633,0.9208170572916667
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04965388018529121,0.05064279394160204,0.019986467495966272,0.4025157232704402,7.948134214999968,0.017471856273341572,1.5889241659293183,0.9198588709677419
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0410659449331182,0.05064279394160204,0.017175870504346016,0.41825095057034223,8.25884430966905,0.015096176317080934,1.6319016025709716,0.9165569612758062
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG WOODLAND'}),0.05064279394160204,0.0410659449331182,0.017175870504346016,0.3391572456320658,8.25884430966905,0.015096176317080934,1.4510775047901647,0.9258029306220096
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05064279394160204,0.15723728725342218,0.011971061260604798,0.23638232271325796,1.5033477544819016,0.004008125722293251,1.1036448445523825,0.3526785373760488
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.15723728725342218,0.05064279394160204,0.011971061260604798,0.07613373055279707,1.5033477544819014,0.004008125722293251,1.027591587066435,0.3972860994157072
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.03799510747931088,0.04434497475667517,0.015510331546348826,0.40821917808219177,9.205534117949707,0.013825439464301625,1.614880019508396,0.9265750097949612
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.04434497475667517,0.03799510747931088,0.015510331546348826,0.34976525821596244,9.205534117949707,0.013825439464301625,1.4794732282087133,0.9327316543783165
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG CARS BLUE'}),0.05506688179878207,0.04434497475667517,0.019361890386717328,0.3516068052930057,7.928898532974786,0.01691995090342152,1.473881948553116,0.9248052167269303
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.04434497475667517,0.05506688179878207,0.019361890386717328,0.4366197183098592,7.928898532974787,0.01691995090342152,1.6772562848071622,0.9144294270288883
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.04731171602560766,0.04434497475667517,0.01629105293291001,0.34433443344334436,7.764903133505839,0.014193016080059455,1.4575342582989634,0.9144810610715165
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.04434497475667517,0.04731171602560766,0.01629105293291001,0.36737089201877937,7.76490313350584,0.014193016080059455,1.5059191427572955,0.9116421405072184
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.04434497475667517,0.04965388018529121,0.01899755373965544,0.42840375586854457,8.62780016928967,0.01679565367626773,1.6626178523247057,0.925120024351794
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.04965388018529121,0.04434497475667517,0.01899755373965544,0.38259958071278827,8.627800169289673,0.01679565367626773,1.5478690901224648,0.9302880095910669
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG CARS BLUE'}),0.0410659449331182,0.04434497475667517,0.01769635142872014,0.4309252217997465,9.717566063894989,0.015875283137302,1.6793136189687825,0.9355112257669025
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG WOODLAND'}),0.04434497475667517,0.0410659449331182,0.01769635142872014,0.39906103286384975,9.717566063894989,0.015875283137302,1.5957262010097328,0.938721138474452
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04434497475667517,0.15723728725342218,0.010461666579919846,0.23591549295774647,1.5003788037726522,0.003488983045858757,1.102970554931005,0.34897702544409903
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LUNCH BAG CARS BLUE'}),0.15723728725342218,0.04434497475667517,0.010461666579919846,0.06653426017874875,1.5003788037726522,0.003488983045858757,1.023770862148966,0.3957242566810217
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.05506688179878207,0.03799510747931088,0.020506948420340395,0.3724007561436673,9.801281818888055,0.018414676327845162,1.532833096817604,0.950302737146428
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.03799510747931088,0.05506688179878207,0.020506948420340395,0.5397260273972603,9.801281818888055,0.018414676327845162,2.052979691330027,0.9334386297080237
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.03799510747931088,0.04731171602560766,0.016499245302659657,0.43424657534246575,9.178415238784153,0.014701631567236058,1.6839284438288291,0.9262413700645029
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.04731171602560766,0.03799510747931088,0.016499245302659657,0.3487348734873487,9.178415238784153,0.014701631567236058,1.477132512333288,0.9352993467494651
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.03799510747931088,0.04965388018529121,0.01707177431947119,0.44931506849315067,9.048941730564888,0.015185169805066226,1.7257529041411375,0.924620910711623
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.04965388018529121,0.03799510747931088,0.01707177431947119,0.3438155136268344,9.04894173056489,0.015185169805066226,1.4660585742248202,0.9359640885417015
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.03799510747931088,0.0410659449331182,0.01322021547910269,0.34794520547945207,8.472840599336772,0.011659910487629401,1.4706341600815624,0.9168101268626927
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.0410659449331182,0.03799510747931088,0.01322021547910269,0.32192648922686945,8.47284059933677,0.011659910487629401,1.4187324489697637,0.9197460689754205
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.05506688179878207,0.04731171602560766,0.017123822411908605,0.31096408317580343,6.572665489611344,0.014518513737828923,1.3826395122701056,0.8972642702697724
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG RED SPOTTY'}),0.04731171602560766,0.05506688179878207,0.017123822411908605,0.36193619361936197,6.572665489611344,0.014518513737828923,1.480938283525702,0.8899602724403255
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.05506688179878207,0.04965388018529121,0.018372976630406497,0.333648393194707,6.719482786635122,0.01563869227939218,1.4261931840623572,0.9007822941104418
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG RED SPOTTY'}),0.04965388018529121,0.05506688179878207,0.018372976630406497,0.370020964360587,6.719482786635122,0.01563869227939218,1.4999437516871246,0.8956515991880755
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG WOODLAND'}),0.05506688179878207,0.0410659449331182,0.01800863998334461,0.3270321361058601,7.963584830167162,0.015747266447757296,1.424932907669608,0.9253865636785357
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.0410659449331182,0.05506688179878207,0.01800863998334461,0.4385297845373891,7.963584830167162,0.015747266447757296,1.6829621450581511,0.9118754376673803
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.05506688179878207,0.060375787227398114,0.011554676521105502,0.20982986767485826,3.4753976272733205,0.008229970182345954,1.189141647264848,0.7537709563046936
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.060375787227398114,0.05506688179878207,0.011554676521105502,0.1913793103448276,3.4753976272733205,0.008229970182345954,1.1685740054513996,0.7580297851720885
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'RED SPOTTY CHARLOTTE BAG'}),0.05506688179878207,0.030552230260760944,0.010930099411856556,0.19848771266540643,6.496668523748643,0.009247683359398061,1.2095232787548524,0.895380781891385
frozenset({'RED SPOTTY CHARLOTTE BAG'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.030552230260760944,0.05506688179878207,0.010930099411856556,0.3577512776831346,6.496668523748643,0.009247683359398061,1.4712884360321352,0.8727390795252924
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05506688179878207,0.15723728725342218,0.012595638369853744,0.22873345935727787,1.4547024014006553,0.003937071258308403,1.0926996937326952,0.3307897330380493
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.15723728725342218,0.05506688179878207,0.012595638369853744,0.08010592519033431,1.454702401400655,0.003937071258308403,1.0272194854573153,0.3708922679907229
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.04731171602560766,0.04965388018529121,0.023629833966585124,0.49944994499449946,10.058628714024442,0.021280623687689078,1.8986035668386159,0.9453069645112597
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.04965388018529121,0.04731171602560766,0.023629833966585124,0.47589098532494756,10.058628714024442,0.021280623687689078,1.8177292458231404,0.9476367094810283
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.0410659449331182,0.04731171602560766,0.01727996668922084,0.4207858048162231,8.893902825010004,0.015337066364221911,1.6447944333824849,0.9255729496361478
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.04731171602560766,0.0410659449331182,0.01727996668922084,0.36523652365236525,8.893902825010004,0.015337066364221911,1.5106950711538918,0.9316409541136575
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.0410659449331182,0.04965388018529121,0.016863581949721543,0.41064638783269963,8.270177200660019,0.014824498440316726,1.612522771040441,0.9167299898682878
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.04965388018529121,0.0410659449331182,0.016863581949721543,0.33962264150943394,8.270177200660019,0.014824498440316726,1.4521001405298495,0.9250141482739107
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04965388018529121,0.15723728725342218,0.011086243689168792,0.22327044025157233,1.4199586125632104,0.003278802267227151,1.0850143427263634,0.31120674427197387
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.15723728725342218,0.04965388018529121,0.011086243689168792,0.070506454816286,1.4199586125632104,0.003278802267227151,1.0224343404416791,0.35093403802260204
frozenset({'NATURAL SLATE HEART CHALKBOARD '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.036433664706188515,0.15723728725342218,0.011710820798417738,0.32142857142857145,2.0442261313661514,0.005982090195315906,1.2419661029949567,0.5301319793298404
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'NATURAL SLATE HEART CHALKBOARD '}),0.15723728725342218,0.036433664706188515,0.011710820798417738,0.07447864945382324,2.0442261313661514,0.005982090195315906,1.041106544679043,0.6061223649538867
frozenset({'NO SINGING METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.031228855462447302,0.038411492218810184,0.010045281840420549,0.32166666666666666,8.374229900632338,0.008845734901822406,1.417575195746226,0.908972195877359
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'NO SINGING METAL SIGN'}),0.038411492218810184,0.031228855462447302,0.010045281840420549,0.26151761517615174,8.374229900632338,0.008845734901822406,1.3118405590251632,0.9157618122795823
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.04830062978191849,0.031801384479258836,0.015198042991724354,0.3146551724137931,9.894385969862858,0.013662016093439224,1.4127174767346664,0.9445551972010894
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.031801384479258836,0.04830062978191849,0.015198042991724354,0.4779050736497545,9.894385969862858,0.013662016093439224,1.8228473830822816,0.9284588636072422
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.031801384479258836,0.026700671420392442,0.011242387966481028,0.353518821603928,13.240072357653546,0.010393269648786771,1.5055338981320006,0.9548368455004839
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.026700671420392442,0.031801384479258836,0.011242387966481028,0.4210526315789474,13.240072357653546,0.010393269648786771,1.6723430631721892,0.9498328877005349
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.060375787227398114,0.031801384479258836,0.014521417790037995,0.24051724137931035,7.563105987922569,0.012601384167181583,1.2748131600500112,0.9235385574176554
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.031801384479258836,0.060375787227398114,0.014521417790037995,0.45662847790507366,7.56310598792257,0.012601384167181583,1.7292481747110233,0.896282204981235
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.034924270025503565,0.031801384479258836,0.012335397907666685,0.35320417287630407,11.106565914030163,0.01122475776892819,1.4969153710009615,0.9428930192465321
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.031801384479258836,0.034924270025503565,0.012335397907666685,0.3878887070376432,11.106565914030163,0.01122475776892819,1.5766344144770517,0.9398517558794321
frozenset({'PACK OF 60 MUSHROOM CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.023213449227085826,0.04830062978191849,0.011086243689168792,0.4775784753363229,9.887624188186177,0.009965019472089958,1.8217078073702333,0.9202250679258942
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 60 MUSHROOM CAKE CASES'}),0.04830062978191849,0.023213449227085826,0.011086243689168792,0.22952586206896552,9.887624188186177,0.009965019472089958,1.2677733134507194,0.9444825731345508
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.04830062978191849,0.026700671420392442,0.010669858949669495,0.22090517241379312,8.273393913423407,0.009380199704464468,1.249269400998445,0.9237482409278563
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.026700671420392442,0.04830062978191849,0.010669858949669495,0.39961013645224175,8.273393913423407,0.009380199704464468,1.5851356393567397,0.9032479457414896
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.04830062978191849,0.060375787227398114,0.021287669806901575,0.4407327586206896,7.299826285671819,0.018371481260239138,1.6800987850731686,0.9068099294450206
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.060375787227398114,0.04830062978191849,0.021287669806901575,0.3525862068965517,7.299826285671818,0.018371481260239138,1.4700016903501658,0.9184633889050131
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.034924270025503565,0.04830062978191849,0.01223130172279186,0.3502235469448584,7.250910568374531,0.010544437485886259,1.4646565995787448,0.8932835632503092
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.04830062978191849,0.034924270025503565,0.01223130172279186,0.25323275862068967,7.250910568374532,0.010544437485886259,1.2923380626498309,0.905838875022545
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.034924270025503565,0.060375787227398114,0.014105033050538698,0.4038748137108793,6.689350686057866,0.011996452754406696,1.5762196169260396,0.881286963554567
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.060375787227398114,0.034924270025503565,0.014105033050538698,0.2336206896551724,6.689350686057865,0.011996452754406696,1.2592664193143037,0.9051583048927481
frozenset({'SET OF 72 RETRO SPOT PAPER  DOILIES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.023369593504398063,0.060375787227398114,0.01223130172279186,0.5233853006681515,8.668794639428617,0.010820344117779537,1.9714545398827021,0.9058121708840378
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'SET OF 72 RETRO SPOT PAPER  DOILIES'}),0.060375787227398114,0.023369593504398063,0.01223130172279186,0.2025862068965517,8.668794639428615,0.010820344117779537,1.2247473205782684,0.9414867099356387
frozenset({'SET/20 RED SPOTTY PAPER NAPKINS '}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.04064956019361891,0.060375787227398114,0.013064071201790454,0.32138284250960303,5.323041856152589,0.010609822004653206,1.3846160569347208,0.8465493494770915
